id;name;city_id;unit_class_kind;unit_type_produce_id;size;technology_level;employee_count;employee_salary;employee_level;equipment_count;equipment_quality;equipment_wear;district_id;fertility;quality;extract_cost;on_holiday;artefact_energy;artefact_wear;artefact_feeder
8492547;Restaurant;0;restaurant;0;100;1;1000;6627.78;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
8493818;Oil well;0;mine;0;10;39;0;2025.58;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
8509735;0;0;villa;0;1;1;0;169.72;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509740;0;0;villa;0;1;1;0;247.92;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509741;0;0;villa;0;1;1;0;290.80;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509742;0;0;villa;0;1;1;0;268.36;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509743;0;0;villa;0;1;1;0;190.85;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509744;0;0;villa;0;1;1;0;722.70;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509746;0;0;villa;0;1;1;0;206.76;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509747;0;0;villa;0;1;1;0;518.35;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509748;0;0;villa;0;1;1;0;662.13;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509749;0;0;villa;0;1;1;0;589.67;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509750;0;0;villa;0;1;1;0;646.59;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509751;0;0;villa;0;1;1;0;585.68;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509752;0;0;villa;0;1;1;0;479.31;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509753;0;0;villa;0;1;1;0;362.93;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509760;0;0;villa;0;1;1;0;910.00;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509762;0;0;villa;0;1;1;0;722.46;1e-06;1;112.94;0.00;0;0;0;0;0;0;0;0;
8509763;0;0;villa;0;1;1;0;829.21;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509764;0;0;villa;0;1;1;0;440.26;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509765;0;0;villa;0;1;1;0;605.66;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509766;0;0;villa;0;1;1;0;408.39;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509767;0;0;villa;0;1;1;0;469.83;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509768;0;0;villa;0;1;1;0;965.76;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509769;0;0;villa;0;1;1;0;351.82;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509791;0;0;villa;0;1;1;0;894.98;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8509836;0;0;villa;0;2;1;0;504.47;1e-06;2;107.11;0.00;0;0;0;0;0;0;0;0;
8510751;Store ;0;shop;0;1000;1;3000;5751.85380942173;9.23;0;0;0.00;2010;0;0;0;0;0;0;0;
8510752;Store ;0;shop;0;1000;1;3000;7138.60947047213;9.32;0;0;0.00;2010;0;0;0;0;0;0;0;
8526838;0;0;villa;0;1;1;0;217.10;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8526839;0;0;villa;0;1;1;0;544.27;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8526841;0;0;villa;0;1;1;0;619.16;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8526843;0;0;villa;0;1;1;0;614.97;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8526845;0;0;villa;0;1;1;0;381.08;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8526846;0;0;villa;0;1;1;0;894.98;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8526847;0;0;villa;0;1;1;0;997.93;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8526848;0;0;villa;0;1;1;0;863.01;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8526851;0;0;villa;0;1;1;0;1174.59;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8526852;0;0;villa;0;1;1;0;938.41;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8526853;0;0;villa;0;1;1;0;1018.67;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8526854;0;0;villa;0;1;1;0;948.62;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8526855;0;0;villa;0;1;1;0;882.48;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8526856;0;0;villa;0;1;1;0;890.97;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8526857;0;0;villa;0;1;1;0;930.96;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8526858;0;0;villa;0;1;1;0;851.75;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8526859;0;0;villa;0;1;1;0;1727.02;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8526860;0;0;villa;0;1;1;0;658.48;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8526861;0;0;villa;0;1;1;0;881.90;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8552370;Restaurant;0;restaurant;0;100;1;1000;19289.81;26.3;1000;72.9801271119816;0.08;2010;0;0;0;0;0;0;0;
8554197;Sawmill;0;sawmill;0;20;39;200;4482.93;18.75;500;52.82;0.05;0;0;0;0;0;0;0;0;
8554360;Plantation;0;orchard;0;50;40;5000;2514.30;19.13;1000;57.71;0.06;0;0;0;0;0;0;0;0;
8554364;0;0;villa;0;2;1;0;1172.89;1e-06;1;112.94;0.00;0;0;0;0;0;0;0;0;
8560925;Diamond quarry ;0;mine;0;1;38;0;440.47;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
8560950;Diamond quarry ;0;mine;0;1;38;0;440.47;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
8568234;Bakehouse;0;workshop;0;100;35;10000;4095.38;17.19;10000;59.5;0.00;0;0;0;0;0;1;1;0;
8568249;Restaurant;0;restaurant;0;100;1;1000;10885.32;26.3;1000;72.9801271119817;0.06;2008;0;0;0;0;0;0;0;
8568250;Organic synthesis plant;0;workshop;0;100;39;20000;199.47;18.75;80000;57.29;0.00;0;0;0;0;0;1;1;0;
8572734;Restaurant;0;restaurant;0;100;1;1000;18699.87;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
8572743;Restaurant;0;restaurant;0;100;1;1000;8218.01;26.3;1000;72.9801271119817;0.06;2009;0;0;0;0;0;0;0;
8572760;Restaurant;0;restaurant;0;100;1;1000;3700.46;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
8575558;Chemical factory;0;workshop;0;100;39;20000;607.17;18.75;80000;57.22;0.00;0;0;0;0;0;1;1;0;
8578605;Auto repair shop;0;repair;0;100;1;500;74914.67;25;500;51.3412345176973;0.10;2007;0;0;0;0;0;0;0;
8578610;Store;0;shop;0;1000;1;3000;2805.31865754824;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8578613;Store ;0;shop;0;1000;1;2000;466.158119412418;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8578614;Store ;0;shop;0;1000;1;2000;1999.13134096505;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8578623;Store;0;shop;0;1000;1;3000;3307.05562503244;8;0;0;0.00;2010;0;0;0;0;0;0;0;
8578632;Store;0;shop;0;1000;1;3000;1645.51805169506;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8578635;Store ;0;shop;0;1000;1;2000;531.128481012231;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8579435;Store ;0;shop;0;1000;1;4000;1698.16257429025;10;0;0;0.00;2010;0;0;0;0;0;0;0;
8579437;Store;0;shop;0;1000;1;3000;4211.80070074908;7.28;0;0;0.00;2010;0;0;0;0;0;0;0;
8579438;Store;0;shop;0;1000;1;4000;3192.78696410564;5.6;0;0;0.00;2010;0;0;0;0;0;0;0;
8579439;Store;0;shop;0;1000;1;2500;4093.49752855122;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8579781;Titanium mine;0;mine;0;7;31;1500;2474.28;17.49;3000;73.13;0.00;0;0;0;0;0;0;0;0;
8579782;Silica quarry ;0;mine;0;6;39;0;794.01;1e-06;6000;44.36;0.00;0;0;0;0;0;0;0;0;
8580123;Store ;0;shop;0;1000;1;3000;2288.54502479921;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8580124;Store ;0;shop;0;1000;1;3000;1934.00317612031;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8580125;Store;0;shop;0;1000;1;3000;4265.49611312906;6.87;0;0;0.00;2010;0;0;0;0;0;0;0;
8586090;Store ;0;shop;0;1000;1;3000;466.158119412418;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8586091;Store;0;shop;0;1000;1;3000;4124.35667343349;10;0;0;0.00;2010;0;0;0;0;0;0;0;
8586092;Store ;0;shop;0;1000;1;2000;2913.44028320698;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8586093;Store ;0;shop;0;1000;1;2000;8229.38455961289;12.53;0;0;0.00;2010;0;0;0;0;0;0;0;
8589967;Auto repair shop;0;repair;0;100;1;500;71135.51;25;500;50.5957027533958;0.10;2009;0;0;0;0;0;0;0;
8590708;Agricultural farm ;0;farm;0;5;40;500;510.37;19.13;100;57.3;0.42;0;0;0;0;0;0;0;0;
8590738;Auto repair shop;0;repair;0;100;1;500;23464.19;25;500;50.0750349687159;0.11;2010;0;0;0;0;0;0;0;
8590739;Auto repair shop;0;repair;0;100;1;500;42045.52;25;500;50.9153742404994;0.10;2010;0;0;0;0;0;0;0;
8593743;Agricultural farm ;0;farm;0;15;40;1500;3855.45;19.13;300;57.95;0.23;0;0;0;0;0;0;0;0;
8593751;Coal mine ;0;mine;0;10;38;5000;5000.00;15.18;10000;62.27;0.00;0;0;0;0;0;0;0;0;
8593752;Sawmill;0;sawmill;0;40;39;400;3924.05;18.75;1000;54.33;0.04;0;0;0;0;0;0;0;0;
8597632;Agricultural farm ;0;farm;0;100;40;10000;499.72;19.13;2000;57.21;0.02;0;0;0;0;0;0;0;0;
8597633;0;0;villa;0;2;1;0;400.13;1e-06;2;107.11;0.00;0;0;0;0;0;0;0;0;
8599897;Store ;0;shop;0;1000;1;3500;5712.02544696288;7.71;0;0;0.00;2010;0;0;0;0;0;0;0;
8599900;Store;0;shop;0;1000;1;4000;1430.07315305931;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8599909;Store ;0;shop;0;100;1;1000;1640.4552729603;8;0;0;0.00;2010;0;0;0;0;0;0;0;
8599967;Store;0;shop;0;1000;1;2500;1627.98366524247;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8600646;Store;0;shop;0;1000;1;2000;2752.59319987682;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8600647;Store;0;shop;0;1000;1;2000;1923.41468995068;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8600689;Store;0;shop;0;1000;1;2500;1627.98366524247;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8600692;Store;0;shop;0;1000;1;3000;1329.36373190894;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8600697;Store;0;shop;0;1000;1;2000;2179.70281847602;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8601440;Store;0;shop;0;1000;1;2000;4093.49752855122;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8604593;Auto repair shop;0;repair;0;100;1;500;52030.27;25;500;50.9153509799325;0.10;2010;0;0;0;0;0;0;0;
8604595;Auto repair shop;0;repair;0;100;1;500;42045.52;25;500;50.9154392617248;0.10;2009;0;0;0;0;0;0;0;
8604596;Auto repair shop;0;repair;0;100;1;500;23464.19;25;500;50.0756379213902;0.11;2009;0;0;0;0;0;0;0;
8604598;Auto repair shop;0;repair;0;100;1;500;32990.35;25;500;51.0646927267089;0.10;2009;0;0;0;0;0;0;0;
8604599;Auto repair shop;0;repair;0;100;1;500;37950.75;25;500;51.0646927267089;0.10;2009;0;0;0;0;0;0;0;
8604600;Auto repair shop;0;repair;0;100;1;500;17630.43;25;500;51.0510000112707;0.15;2009;0;0;0;0;0;0;0;
8604601;Auto repair shop;0;repair;0;100;1;500;65232.27;25;500;50.9155996981793;0.10;2009;0;0;0;0;0;0;0;
8604602;Auto repair shop;0;repair;0;100;1;500;5280.79;25;500;51.0755773690323;0.10;2009;0;0;0;0;0;0;0;
8604604;Medical center;0;medicine;0;100;1;2500;14337.31;16.08;2500;64.4314051931928;0.00;2008;0;0;0;0;0;0;0;
8606057;Auto repair shop;0;repair;0;100;1;500;14066.78;25;500;50.6006576275531;0.17;2009;0;0;0;0;0;0;0;
8606067;Auto repair shop;0;repair;0;100;1;500;26363.82;25;500;50.9222032813676;0.10;2009;0;0;0;0;0;0;0;
8607519;Auto repair shop;0;repair;0;100;1;500;39862.92;25;500;50.9153463218417;0.10;2009;0;0;0;0;0;0;0;
8607520;Auto repair shop;0;repair;0;100;1;500;50507.75;25;500;50.5932345035259;0.10;2009;0;0;0;0;0;0;0;
8607522;Auto repair shop;0;repair;0;100;1;500;35739.06;25;500;50.9043355971623;0.10;2009;0;0;0;0;0;0;0;
8607523;Auto repair shop;0;repair;0;100;1;500;31350.52;25;500;50.0750423822595;0.11;2008;0;0;0;0;0;0;0;
8607524;Auto repair shop;0;repair;0;100;1;500;32786.81;25;500;50.5958274493089;0.10;2010;0;0;0;0;0;0;0;
8607525;Auto repair shop;0;repair;0;100;1;500;25311.89;25;500;51.0763013797011;0.10;2009;0;0;0;0;0;0;0;
8607527;Auto repair shop;0;repair;0;100;1;500;13394.47;25;500;51.0755740050822;0.10;2009;0;0;0;0;0;0;0;
8607528;Auto repair shop;0;repair;0;100;1;500;3352.21;25;500;50.0756453497609;0.11;2009;0;0;0;0;0;0;0;
8610583;Auto repair shop;0;repair;0;100;1;500;10729.05;25;500;51.0755720725919;0.10;2009;0;0;0;0;0;0;0;
8610585;Auto repair shop;0;repair;0;100;1;500;9809.81;25;500;50.9216125522022;0.10;2009;0;0;0;0;0;0;0;
8610586;Auto repair shop;0;repair;0;100;1;500;7790.40;25;500;50.9215521894193;0.10;2009;0;0;0;0;0;0;0;
8610587;Auto repair shop;0;repair;0;100;1;500;14664.35;25;500;50.6005368180187;0.17;2008;0;0;0;0;0;0;0;
8610589;Auto repair shop;0;repair;0;100;1;500;10650.77;25;500;50.6005368180187;0.17;2009;0;0;0;0;0;0;0;
8610619;Radio towers;0;network;0;1;1;0;0;0;1;75.5635033505862;9.78;0;0;0;0;0;0;0;0;
8610620;Mobile network operator;0;it;0;500;1;5000;7105.51;16.61;500;67.6610631499459;0.10;2008;0;0;0;0;0;0;0;
8619377;Kindergarten;0;educational;0;150;1;750;50000.00;19.03;750;65.1961288933414;0.08;2009;0;0;0;0;0;0;0;
8619378;Kindergarten;0;educational;0;150;1;750;24281.66;21;750;59.7556320640241;0.12;2009;0;0;0;0;0;0;0;
8621061;Kindergarten;0;educational;0;150;1;750;36024.38;21;750;65.2165544996452;0.01;2009;0;0;0;0;0;0;0;
8621062;Kindergarten;0;educational;0;150;1;750;43182.67;21;750;65.2227064997831;0.12;2009;0;0;0;0;0;0;0;
8621086;Cocoa 3.0;0;orchard;0;20;40;2000;428.60;19.13;400;58.22;0.20;0;0;0;0;0;0;0;0;
8641532;Kindergarten;0;educational;0;150;1;750;21266.97;21;750;65.7244266743487;0.11;2009;0;0;0;0;0;0;0;
8641534;Kindergarten;0;educational;0;150;1;750;42948.97;21;750;65.1961288933414;0.08;2009;0;0;0;0;0;0;0;
8643137;Car assembly plant;0;workshop;0;100;39;50000;606.90;18.75;200000;57.07;0.00;0;0;0;0;0;1;1;0;
8756718;Oil well;0;mine;0;10;39;5000;1006.68;18.75;25000;48.86;0.00;0;0;0;0;0;0;0;0;
8775068;Bauxite quarry ;0;mine;0;10;39;5000;3700.60;18.75;10000;64.11;0.00;0;0;0;0;0;0;0;0;
8775076;Coal mine ;0;mine;0;100;38;50000;2527.31;18.36;100000;58.93;0.00;0;0;0;0;0;0;0;0;
8829882;Store ;0;shop;0;1000;1;2000;576.350442594184;10;0;0;0.00;2010;0;0;0;0;0;0;0;
8847096;Oil well;0;mine;0;1;39;0;1147.55;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
8857720;Store ;0;shop;0;1000;1;2000;2020.96910390817;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8862298;Incinerator;0;power;0;100;30;15600;1620.50;15.2;20;57.29;2.39;0;0;0;0;0;0;0;0;
8863410;Oil well;0;mine;0;1;39;0;46.55;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
8870735;Building machinery plant;0;workshop;0;100;31;100000;187.89;15.6;400000;60.7;0.00;0;0;0;0;0;1;1;0;
8870736;Reinforced concrete structures plant;0;workshop;0;100;31;100000;187.89;15.6;400000;60.56;0.00;0;0;0;0;0;1;1;0;
8888278;Bauxite quarry ;0;mine;0;1;39;500;1298.56;18.75;1000;51.49;0.00;0;0;0;0;0;0;0;0;
8894470;Iron 1.5;0;mine;0;15;40;7500;232.13;3.53;15000;38.03;0.00;0;0;0;0;0;0;0;0;
8896837;Auto repair shop;0;repair;0;100;1;500;23100.20;25;500;50.6021294423367;0.17;2009;0;0;0;0;0;0;0;
8899305;_02-03 Agricultural farm;0;farm;0;2;40;200;1219.42;19.13;40;60.88;2.18;0;0;0;0;0;0;0;0;
8901006;0;0;villa;0;3;1;0;591.18;1e-06;2;107.11;0.00;0;0;0;0;0;0;0;0;
8911639;Titanium mine;0;mine;0;10;31;5000;1593.49;15.6;10000;59.45;0.00;0;0;0;0;0;0;0;0;
8914204;Vegetable processing plant;0;workshop;0;100;38;5000;516.75;18.36;5000;61.34;0.00;0;0;0;0;0;1;1;0;
8916953;_02-01 Fishing base;0;fishingbase;0;2;39;100;2181.10;18.75;10;55.26;5.89;0;0;0;0;0;0;0;0;
8919274;Gas station;0;fuel;0;100;1;500;1735.33;20;100;70.3758310143637;0.22;0;0;0;0;0;0;0;0;
8919275;Gas station;0;fuel;0;100;1;500;1583.01;20;100;70.3980700465275;0.97;0;0;0;0;0;0;0;0;
8919276;Gas station;0;fuel;0;100;1;500;6934.25;20;100;70.3980700465275;0.20;0;0;0;0;0;0;0;0;
8935834;Iron ore mine;0;mine;0;10;40;5000;664.95;19.13;10000;64.75;0.00;0;0;0;0;0;0;0;0;
8936999;Agricultural farm ;0;farm;0;20;40;2000;2094.87;19.13;400;61.45;0.04;0;0;0;0;0;0;0;0;
8940984;Farm US 1.0 R;0;farm;0;8;40;800;5094.54;19.13;160;56.79;0.60;0;0;0;0;0;0;0;0;
8956727;Restaurant;0;restaurant;0;100;1;1000;27110.56;26.3;1000;72.9801271119816;0.08;2010;0;0;0;0;0;0;0;
8966572;0;0;villa;0;1;1;0;353.36;1e-06;1;112.94;0.00;0;0;0;0;0;0;0;0;
8978381;Laboratory ;0;lab;0;100;31;1000;4011.00;16.77;10000;68.65;0.00;0;0;0;0;0;0;1;0;
8978382;Laboratory ;0;lab;0;100;31;1000;4011.00;16.77;10000;68.65;0.00;0;0;0;0;0;0;1;0;
8978383;Laboratory ;0;lab;0;100;31;1000;4011.00;16.77;10000;68.65;0.00;0;0;0;0;0;0;1;0;
8978384;Laboratory ;0;lab;0;100;31;1000;4011.00;16.77;10000;68.65;0.00;0;0;0;0;0;0;1;0;
8978385;Laboratory ;0;lab;0;100;31;1000;4011.00;16.77;10000;68.65;0.00;0;0;0;0;0;0;1;0;
8978386;Laboratory ;0;lab;0;100;31;1000;4011.00;16.77;10000;68.65;0.00;0;0;0;0;0;0;1;0;
8990089;Iron ore mine;0;mine;0;100;40;20000;746.09;19.13;40000;73.93;0.00;0;0;0;0;0;0;0;0;
8994180;Oil well;0;mine;0;10;39;400;723.01;18.75;10000;61.67;0.00;0;0;0;0;0;0;0;0;
8994182;Oil well;0;mine;0;10;39;400;4774.55;18.75;2000;21.13;0.00;0;0;0;0;0;0;0;0;
9004131;Refrigerator factory;0;workshop;0;100;30;10000;550.33;15.62;20000;61.72;0.00;0;0;0;0;0;1;1;0;
9004132;Metallurgical factory;0;workshop;0;100;30;30000;470.00;15.63;120000;61.75;0.00;0;0;0;0;0;1;1;0;
9004133;Chemical factory;0;workshop;0;100;30;20000;469.85;15.62;80000;61.73;0.00;0;0;0;0;0;1;1;0;
9005639;Engineering plant;0;workshop;0;100;30;30000;482.39;15.62;60000;61.72;0.00;0;0;0;0;0;1;1;0;
9005640;Electronic components factory;0;workshop;0;1000;30;100000;517.38;15.59;200000;61.52;0.00;0;0;0;0;0;1;1;0;
9005643;Chemical liquids plant;0;workshop;0;100;30;20000;469.85;15.62;80000;61.72;0.00;0;0;0;0;0;1;1;0;
9006410;Pilu Pilil;0;sawmill;0;52;39;520;4191.07;18.75;1300;50.87;0.04;0;0;0;0;0;0;0;0;
9008799;Glass-works factory;0;workshop;0;100;30;20000;482.86;15.63;40000;61.73;0.00;0;0;0;0;0;1;1;0;
9008800;Audio equipment production;0;workshop;0;100;30;10000;482.86;15.63;20000;61.73;0.00;0;0;0;0;0;1;1;0;
9009626;Household chemicals factory;0;workshop;0;100;30;20000;550.33;15.62;80000;61.72;0.00;0;0;0;0;0;1;1;0;
9009627;GPS-navigators production;0;workshop;0;100;30;5000;494.05;15.24;20000;59.44;0.00;0;0;0;0;0;1;1;0;
9009955;Oil well;0;mine;0;10;39;600;5000.00;15.11;3000;50.42;0.00;0;0;0;0;0;0;0;0;
9009962;Oil well;0;mine;0;10;39;50;707.23;7.85;3000;50.34;0.00;0;0;0;0;0;0;0;0;
9009964;Oil well;0;mine;0;10;39;50;277.75;5.33;1300;21.88;0.00;0;0;0;0;0;0;0;0;
9010482;Computer accessories factory;0;workshop;0;100;30;10000;459.72;15.62;20000;61.73;0.00;0;0;0;0;0;1;1;0;
9013055;Washing machines production;0;workshop;0;100;30;10000;550.33;15.62;20000;61.73;0.00;0;0;0;0;0;1;1;0;
9014732;Aluminum plant;0;workshop;0;100;30;30000;482.86;15.63;120000;61.75;0.00;0;0;0;0;0;1;1;0;
9017298;Store;0;shop;0;1000;1;10000;5976.42187075392;10;0;0;0.00;2010;0;0;0;0;0;0;0;
9021209;Dishwasher Factory;0;workshop;0;100;30;5000;531.38;15.3;20000;59.82;0.00;0;0;0;0;0;1;1;0;
9021221;Store;0;shop;0;1000;1;7000;5976.42187075392;10;0;0;0.00;2010;0;0;0;0;0;0;0;
9022054;Non-ferrous metal factory;0;workshop;0;100;30;5000;517.44;15.24;40000;59.44;0.00;0;0;0;0;0;1;1;0;
9022865;Kettle factory;0;workshop;0;100;30;5000;531.38;15.3;20000;59.82;0.00;0;0;0;0;0;1;1;0;
9040884;Oil well;0;mine;0;10;39;5000;1006.68;18.75;25000;74.55;0.00;0;0;0;0;0;0;0;0;
9044190;Sawmill;0;lab;0;100;31;1000;3939.81;16.18;10000;65.04;0.00;0;0;0;0;0;0;1;0;
9044191;Memory card factory;0;workshop;0;100;30;5000;531.38;15.3;20000;59.82;0.00;0;0;0;0;0;1;1;0;
9047303;Laboratory ;0;lab;0;100;31;1000;3939.81;16.18;10000;65.03;0.00;0;0;0;0;0;0;1;0;
9066384;Oil well;0;mine;0;1;39;500;1056.54;3.66;0;0;0.00;0;0;0;0;0;0;0;0;
9070461;Store ;0;shop;0;1000;1;4000;575.260322299226;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9076292;Laboratory;0;lab;0;100;11;1000;2778.45;15.92;10000;63.52;1.43;0;0;0;0;0;0;0;0;
9077902;Laboratory;0;lab;0;100;11;1000;2778.45;15.92;10000;63.5;1.43;0;0;0;0;0;0;0;0;
9077904;Laboratory;0;lab;0;100;19;1000;2778.45;15.92;10000;63.49;1.30;0;0;0;0;0;0;0;0;
9078042;Laboratory;0;lab;0;100;9;1000;2943.39;16.35;10000;66.06;2.27;0;0;0;0;0;0;0;0;
9108141;Laboratory;0;lab;0;100;11;1000;2943.39;16.35;10000;66.08;1.43;0;0;0;0;0;0;0;0;
9108427;Bauxite quarry ;0;mine;0;1;39;0;879.09;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
9108428;Salt mine ;0;mine;0;10;39;5000;4774.55;18.75;10000;75.16;0.00;0;0;0;0;0;0;0;0;
9108429;Copper Mine;0;mine;0;1;40;0;259.72;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
9108430;Iron ore mine;0;mine;0;1;40;0;243.74;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
9108431;Oil well;0;mine;0;1;39;0;1059.39;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
9133730;Oil well;0;mine;0;1;39;500;345.33;6.05;2500;10.22;0.00;0;0;0;0;0;0;0;0;
9143764;Plantation;0;orchard;0;10;40;1000;885.83;19.13;200;57.93;0.34;0;0;0;0;0;0;0;0;
9163415;Store ;0;shop;0;1000;1;3000;3518.95708819167;10;0;0;0.00;2010;0;0;0;0;0;0;0;
9166949;Office ;0;office;0;1000;1;10000;2871.44773753582;15.4;10000;60.4277774407455;0.00;0;0;0;0;0;0;0;0;
9166950;Store ;0;shop;0;1000;1;5000;904.995892428481;8;0;0;0.00;2010;0;0;0;0;0;0;0;
9166952;Store ;0;shop;0;1000;1;3000;773.014617844893;8;0;0;0.00;2010;0;0;0;0;0;0;0;
9166953;Store ;0;shop;0;1000;1;3000;876.081909653706;8;0;0;0.00;2010;0;0;0;0;0;0;0;
9166954;Store ;0;shop;0;1000;1;2000;853.368693382815;8;0;0;0.00;2010;0;0;0;0;0;0;0;
9166955;Store ;0;shop;0;1000;1;2000;988.372439777993;8;0;0;0.00;2010;0;0;0;0;0;0;0;
9167766;Agricultural farm ;0;farm;0;190;40;19000;1363.38;19.13;3800;57.71;0.01;0;0;0;0;0;0;0;0;
9167793;Store ;0;shop;0;1000;1;5000;2067.53636284995;8;0;0;0.00;2010;0;0;0;0;0;0;0;
9167794;Laboratory ;0;lab;0;100;29;1000;3931.28;16.11;10000;64.62;0.00;0;0;0;0;0;0;1;0;
9167795;Store ;0;shop;0;1000;1;4000;904.995892428481;8;0;0;0.00;2010;0;0;0;0;0;0;0;
9167796;Store ;0;shop;0;1000;1;3000;876.081909653706;8;0;0;0.00;2010;0;0;0;0;0;0;0;
9167797;Store ;0;shop;0;1000;1;3000;904.995892428481;8;0;0;0.00;2010;0;0;0;0;0;0;0;
9167798;Store ;0;shop;0;1000;1;2000;853.368693382815;8;0;0;0.00;2010;0;0;0;0;0;0;0;
9167799;Store ;0;shop;0;1000;1;5000;773.014617844893;8;0;0;0.00;2010;0;0;0;0;0;0;0;
9167800;Store ;0;shop;0;1000;1;4000;876.081909653706;8;0;0;0.00;2010;0;0;0;0;0;0;0;
9167801;Store ;0;shop;0;1000;1;8000;904.995892428481;8;0;0;0.00;2010;0;0;0;0;0;0;0;
9169831;Oil well;0;mine;0;1;39;20;356.46;5.69;100;19.7;0.00;0;0;0;0;0;0;0;0;
9174749;Pet food factory;0;workshop;0;100;37;10000;678.09;17.98;10000;61.91;0.00;0;0;0;0;0;1;1;0;
9176492;Linen plant;0;workshop;0;100;28;10000;549.82;15.61;10000;61.63;0.00;0;0;0;0;0;1;1;0;
9176493;Oil mill;0;workshop;0;100;28;5000;187.95;15.61;5000;61.63;0.00;0;0;0;0;0;1;1;0;
